org_type,district_id,name,address,city,state_abbr,zip,phone,grade_low,grade_high,lea_type_code,state_fips,website,school_count,total_enrollment,diocese_code,primary_state,states,dio_website
district,3417340,Wenonah Boro School District,200 N. Clinton Avenue,Wenonah,NJ,08090,(856)468-6000,PK,06,1,34,http://www.wenonahsd.org,1,0,,,,
district,3417400,West Cape May School District,301 Moore Street,West Cape May,NJ,08204,(609)884-4614,PK,06,1,34,http://wcmschool.net,1,0,,,,
district,3417430,West Deptford Township School District,675 Grove Road,West Deptford,NJ,08066,(856)848-4300,PK,12,1,34,http://www.wdeptford.k12.nj.us,5,0,,,,
district,3417460,West Essex Regional School District,65 West Greenbrook Road,North Caldwell,NJ,07006,(973)228-1200,07,12,1,34,http://www.westex.org,2,0,,,,
district,3417490,West Long Branch School District,135 Locust Avenue,West Long Branch,NJ,07764,(732)222-5900,PK,08,1,34,http://www.wlbschools.com,2,0,,,,
district,3417500,Monmouth County Vocational School District,4000 Kozloski Road,Freehold,NJ,07728,(732)431-7942,09,12,9,34,http://www.mcvsd.org,8,0,,,,
district,3417520,West Milford Township Public School District,46 Highlander Drive,West Milford,NJ,07480,(973)697-1700,PK,12,1,34,http://www.wmtps.org,7,0,,,,
district,3417550,West Morris Regional High School District,10 South Four Bridges Road,Chester,NJ,07930,(908)879-6404,09,12,1,34,http://www.wmrhsd.org,2,0,,,,
district,3417580,West New York School District,6028 Broadway,West New York,NJ,07093,(201)553-4000,PK,12,1,34,http://www.wnyschools.net,9,0,,,,
district,3417610,West Orange Public Schools,179 Eagle Rock Ave.,West Orange,NJ,07052,(973)669-5400,PK,12,1,34,http://www.woboe.org,13,0,,,,
district,3417640,Woodland Park School District,853 Mcbride Avenue,Woodland Park,NJ,07424,(973)317-7700,PK,08,1,34,http://www.wpschools.org,4,0,,,,
district,3417670,West Wildwood School District,701 West Glenwood Avenue,West Wildwood,NJ,08260,(856)364-1016,,,8,34,http://n/a,0,0,,,,
district,3417700,West Windsor-plainsboro Regional School District,321 Village Rd East,West Windsor,NJ,08550,(609)716-5000,PK,12,1,34,http://www.ww-p.org/,10,0,,,,
district,3417730,Westampton Township Public School District,700 Rancocas Road,Westampton,NJ,08060,(609)267-2053,PK,08,1,34,http://www.westamptonschools.org,2,0,,,,
district,3417760,Westfield Public School District,302 Elm Street,Westfield,NJ,07090,(908)789-4420,PK,12,1,34,http://www.westfieldnjk12.org,10,0,,,,
district,3417790,Westville Boro Public School District,101 Birch Street,Westville,NJ,08093,(856)456-0235,PK,06,1,34,http://www.westvillesd.com,1,0,,,,
district,3417820,Westwood Regional School District,701 Ridgewood Road,Township of Washington,NJ,07676,(201)664-0880,PK,12,1,34,http://www.wwrsd.org,6,0,,,,
district,3417850,Weymouth Township School District,1202 Eleventh Avenue,Dorothy,NJ,08317,(609)476-2412,PK,08,1,34,http://www.weymouthtownshipschool.com,1,0,,,,
district,3417880,Wharton Borough School District,137 East Central Avenue,Wharton,NJ,07885,(973)361-2593,PK,08,1,34,http://www.wbps.org,2,0,,,,
district,3417910,White Township Consolidated School District,565 Cr 519,Belvidere,NJ,07823,(908)475-4773,PK,08,1,34,http://www.whitetwpsd.org,1,0,,,,
district,3417920,Warren County Vocational Technical School,1500 Route 57,Washington,NJ,07882,(908)689-0122,09,12,9,34,http://www.wctech.org,1,0,,,,
district,3417940,Wildwood City School District,4300 Pacific Avenue,Wildwood,NJ,08260,(609)522-7922,PK,12,1,34,http://nj02210961.schoolwires.net/,3,0,,,,
district,3417970,Wildwood Crest Borough School District,9100 Pacific Avenue,Wildwood Crest,NJ,08260,(609)522-1522,PK,08,1,34,http://WWW.CRESTMEM.EDU,1,0,,,,
district,3418000,Willingboro Public School District,440 Beverly Rancocas Road,Willingboro,NJ,08046,(609)835-8600,PK,12,1,34,http://www.willingboroschools.org,8,0,,,,
district,3418030,Winfield Township,7 1/2 Gulfstream Avenue,Winfield Twp,NJ,07036,(908)486-7410,PK,08,1,34,http://www.winfieldschool.org,1,0,,,,
district,3418040,Union County Vocational-technical School District,1776 Raritan Road,Scotch Plains,NJ,07076,(908)889-8288,09,12,9,34,http://www.ucvts.org,8,0,,,,
district,3418060,Winslow Township School District,40 Cooper Folly Rd,Atco,NJ,08004,(856)767-2850,PK,12,1,34,http://www.winslow-schools.com,9,0,,,,
district,3418090,Woodbine School District,801 Webster St.,Woodbine,NJ,08270,(609)861-5174,PK,08,1,34,http://woodbineschool.com,1,0,,,,
district,3418120,Woodbridge Township School District,421 School Street,Woodbridge,NJ,07095,(732)602-8550,PK,12,1,34,http://www.woodbridge.k12.nj.us/,24,0,,,,
district,3418150,Woodbury City Public School District,25 N. Broad Street,Woodbury,NJ,08096,(856)853-0123,PK,12,1,34,http://www.woodburysch.com,4,0,,,,
district,3418180,Woodbury Heights Public School District,100 Academy Avenue,Woodbury Heights,NJ,08097,(856)848-2610,PK,06,1,34,http://www.woodburyhtselem.com,1,0,,,,
district,3418210,Woodcliff Lake School District,134 Woodcliff Avenue,Woodcliff Lake,NJ,07677,(201)930-5600,PK,08,1,34,http://www.woodcliff-lake.com,2,0,,,,
district,3418240,Woodland Township School District,2 John Bowker Jr. Blvd.,Chatsworth,NJ,08019,(609)726-1230,PK,08,1,34,http://www.woodlandboe.org,1,0,,,,
district,3418270,Woodlynne School District,131 Elm Avenue,Woodlynne,NJ,08107,(856)962-8822,PK,08,1,34,http://www.woodlynne.k12.nj.us,1,0,,,,
district,3418300,Wood-ridge School District,540 Windsor Road,Wood-ridge,NJ,07075,(201)933-6777,PK,12,1,34,http://www.wood-ridgeschools.org,3,0,,,,
district,3418330,Woodstown-pilesgrove Regional School District,135 East Avenue,Woodstown,NJ,08098,(856)769-0144,PK,12,1,34,http://www.woodstown.org,4,0,,,,
district,3418360,Wyckoff Township Public School District,241 Morse Avenue,Wyckoff,NJ,07481,(201)848-5700,PK,08,1,34,http://www.wyckoffps.org,5,0,,,,
district,3480180,Educational Services Commission of New Jersey,1660 Stelton Road,Piscataway,NJ,08854,(732)777-9848,PK,12,1,34,http://www.escnj.us,6,0,,,,
district,3480200,Mercer County Special Services School District,1020 Old Trenton Road,Hamilton,NJ,08690,(609)631-2100,PK,12,1,34,http://www.mcsssd.info,4,0,,,,
district,3480240,Monmouth-ocean Educational Services Commission School Distri,900 Green Grove Road,Tinton Falls,NJ,07712,(732)695-7800,06,12,1,34,http://www.moesc.org,1,0,,,,
district,3480260,Educational Services Commission of Morris County,520 Speedwell Avenue,Morris Plains,NJ,07950,(973)540-8844,PK,12,1,34,http://www.escmorris.com,1,0,,,,
district,3480280,Somerset County Educational Services Commission School Distr,991 Route 22 West,Bridgewater,NJ,08807,(908)707-0070,KG,12,1,34,http://www.somersetcountyesc.org,3,0,,,,
district,3480300,Essex Regional Educational Services Commission,333 Fairfield Road,Fairfield,NJ,07004,(973)405-6262,KG,12,1,34,http://www.eresc.org,3,0,,,,
district,3480320,Sussex County Educational Services Commission,18 Gail Ct,Sparta,NJ,07871,(973)579-6980,PK,12,1,34,http://www.sussexesc.org,1,0,,,,
district,3480340,Camden County Educational Services Commission,225 White Horse Avenue,Clementon,NJ,08021,(856)784-2100,,,4,34,http://www.camdenesc.org,0,0,,,,
district,3480360,Hunterdon County Educational Services Commission,37 Hoffmans Crossing Rd,Califon,NJ,07830,(908)439-4280,06,12,1,34,http://www.hunterdonesc.org,1,0,,,,
district,3480361,Salem County Special Services School District,880 Route 45,Woodstown,NJ,08098,(856)769-0101,PK,12,1,34,http://scsssd.org,3,0,,,,
district,3480362,Warren County Special Services School District,682 Oxford Road,Oxford,NJ,07863,(908)223-7275,,,4,34,http://www.wcsssd.org,0,0,,,,
district,3480363,Gloucester County Special Services School District,1340 Tanyard Road,Sewell,NJ,08080,(856)468-6530,PK,12,1,34,http://www.gcsssd.org,1,0,,,,
district,3480364,Northern Region Educational Services Commission,82 Totowa Road,Wayne,NJ,07470,(973)614-8585,06,12,1,34,http://www.nresc.org,1,0,,,,
district,3480365,People's Achieve Community Charter School,534 Clinton Avenue,Newark,NJ,07108,(973)556-7070,KG,12,7,34,http://gatewayacademy.org,1,0,,,,
district,3480366,Kindle Education Public Charter School,35 Journal Square Plaza,Jersey City,NJ,07306,(551)350-1520,06,07,7,34,http://www.kindleeducation.org/,1,0,,,,
district,3480367,Brilla New Jersey Charter School,24 De Grasse St.,Paterson,NJ,07505,(201)802-8065,KG,06,7,34,http://apply.brillaschools.org/new-jersey-schools,1,0,,,,
district,3480368,Mccorristin Charter School District,175 Leonard Avenue,Hamilton,NJ,08610,(609)586-3705,KG,12,7,34,http://www.thrivecharterschool.org,1,0,,,,
district,3480370,Henry Hudson Regional School District,1 Grand Tour,Highlands,NJ,07732,(732)872-0900,PK,12,1,34,http://www.henryhudsonreg.k12.nj.us,3,0,,,,
district,3500001,Vaughn,202 West 4th Street,Vaughn,NM,88353,(575)584-2283,PK,12,1,35,http://www.vaughnschools.org/,2,0,,,,
district,3500010,Rio Rancho,500 Laser Road Ne,Rio Rancho,NM,87124,(505)896-0667,PK,12,1,35,http://www.rrps.net,21,0,,,,
district,3500011,Juvenile Justice,300 San Mateo,Albuquerque,NM,87110,(505)841-6536,06,12,5,35,http://www.jjgps.org/juvenile-justice-services/new-mexico,3,0,,,,
district,3500012,Nm Corrections,615 1st Street Nw,Albuquerque,NM,87107,(505)383-2992,08,12,5,35,http://cd.nm.gov,11,0,,,,
district,3500013,Nm School for the Blind and Visually Impaired,1900 N. White Sands Blvd,Alamogordo,NM,88310,(575)437-3505,PK,12,5,35,http://www.nmsbvi.k12.nm.us,2,0,,,,
district,3500014,Nm Sch for the Deaf,1060 Cerrillos Rd,Santa Fe,NM,87505,(505)476-6300,PK,12,5,35,http://www.nmsd.k12.nm.us,1,0,,,,
district,3500015,Sequoyah,3405 Pan American Fwy,Albuquerque,NM,87107,(505)222-0355,06,12,5,35,http://nmsatc.org,1,0,,,,
district,3500016,Unm Mimbres School,1001 Yale Blvd Ne,Albuquerque,NM,87106,(505)272-2890,PK,12,5,35,http://hsc.unm.edu/health/locations/childrens-psychiatric-center.html,1,0,,,,
district,3500030,Alamogordo,1211 Hawaii Ave,Alamogordo,NM,88310,(575)812-6002,PK,12,1,35,http://www.aps4kids.org,15,0,,,,
district,3500060,Albuquerque,6400 Uptown Blvd Ne,Albuquerque,NM,87110,(505)880-3744,PK,12,1,35,http://www.aps.edu,175,0,,,,
district,3500090,Animas,1 Panther Dr,Animas,NM,88020,(575)548-2299,PK,12,1,35,http://www.animask12.net,3,0,,,,
district,3500106,North Valley Academy,7939 4th Street Nw,Albuquerque,NM,87114,(505)998-0501,PK,08,7,35,http://www.nvanm.org,1,0,,,,
district,3500107,Horizon Academy West,1900 Atrisco Ave Nw,Albuquerque,NM,87120,(505)998-0459,PK,05,7,35,http://www.hawest.net,1,0,,,,
district,3500108,Cottonwood Classical Prep,7801 Jefferson St Ne,Albuquerque,NM,87109,(505)998-1021,06,12,7,35,,1,0,,,,
district,3500109,New Mexico Academy for the Media Arts,4401 Central Ave Ne Bldg 2,Albuquerque,NM,87108,(505)243-1957,06,12,7,35,http://nmmediaarts.org,1,0,,,,
district,3500112,School of Dreams Academy,906 Juan Perea Rd,Los Lunas,NM,87031,(505)866-7632,PK,12,7,35,http://www.sodacharter.net,1,0,,,,
district,3500116,Alma D'arte Charter,402 West Court Ave,Las Cruces,NM,88005,(575)541-0145,09,12,7,35,http://www.almadarte.org,1,0,,,,
district,3500117,Cesar Chavez Community School,1325 Palomas Dr Se,Albuquerque,NM,87108,(505)877-0558,09,12,7,35,http://www.cesarchavezcharter.net,1,0,,,,
district,3500118,Taos Academy,110 Paseo Del Canon W,Taos,NM,87571,(505)751-3109,05,12,7,35,http://www.taosacademy.org/,1,0,,,,
district,3500119,Nm School for the Arts,500 Montezuma Avenue,Santa Fe,NM,87501,(505)310-4194,09,12,7,35,http://www.nmschoolforthearts.org,1,0,,,,
district,3500120,Artesia,1106 West Quay Ave,Artesia,NM,88210,(575)746-3585,PK,12,1,35,http://www.bulldogs.org,10,0,,,,
district,3500121,South Valley Prep,2551 Karsten Ct Se,Albuquerque,NM,87102,(505)222-5642,06,08,7,35,http://www.southvalleyprep.org,1,0,,,,
district,3500122,Abq School of Excellence,13201 Lomas Blvd Ne,Albuquerque,NM,87112,(505)312-7711,KG,12,7,35,http://www.abqse.org,1,0,,,,
district,3500123,Abq Sign Language Academy,620 Lomas Blvd Nw,Albuquerque,NM,87102,(505)244-7553,KG,12,7,35,http://www.aslacademy.com,1,0,,,,
district,3500124,Tierra Adentro,1781 Bellemah Ave,Albuquerque,NM,87104,(505)967-4720,06,12,7,35,http://www.tierraadentronm.org,1,0,,,,
district,3500125,The Masters Program,6401 Richards Ave,Santa Fe,NM,87508,(505)428-7320,09,12,7,35,http://www.tmpsantafe.org,1,0,,,,
district,3500126,The Ask Academy,4550 Sundt Rd Ne,Rio Rancho,NM,87124,(505)891-0757,06,12,7,35,http://theaskacademy.org,1,0,,,,
district,3500127,Taos Integrated School of Arts,118 Toalne Street,Taos,NM,87571,(575)758-7755,KG,08,7,35,http://www.tisataos.com,1,0,,,,
district,3500130,Albuquerque Institute of Math & Science,933 Bradbury Se,Albuquerque,NM,87106,(505)559-4249,06,12,7,35,http://www.aims-unm.org,1,0,,,,
district,3500131,Amy Biehl Charter High School,123 4th Street Sw,Albuquerque,NM,87102,(505)299-9409,09,12,7,35,http://www.amybiehlhighschool.org,1,0,,,,
district,3500134,Albuquerque Bilingual Academy,7500 La Morada Nw,Albuquerque,NM,87120,(505)836-7706,PK,08,7,35,http://www.lpelc.com,1,0,,,,
district,3500135,Montessori Elementary School,1730 Montano Rd Nw,Albuquerque,NM,87107,(505)796-0149,KG,08,7,35,http://www.tmesnm.com,1,0,,,,
district,3500136,Renaissance Academy Charter School,10301 Candelaria Rd Ne,Albuquerque,NM,87112,(505)296-7677,04,08,7,35,,1,0,,,,
district,3500137,Northpoint Charter School,10301 Candelaria Rd Ne,Albuquerque,NM,87112,(505)296-7677,09,12,7,35,http://www.northpointcharter.com/,1,0,,,,
district,3500138,Aldo Leopold Charter,410 W 10th St,Silver City,NM,88061,(575)538-2547,06,12,7,35,http://www.aldocs.org,1,0,,,,
district,3500141,J Paul Taylor Academy,402 W. Court Ave Bldg 2,Las Cruces,NM,88005,(575)652-4006,KG,08,7,35,http://www.jpaultayloracademy.org,1,0,,,,
district,3500142,The Great Academy,6001-a San Mateo Blvd Ne,Albuquerque,NM,87109,(505)792-0306,06,12,7,35,http://thegreatacademy.org,1,0,,,,
district,3500143,Red River Valley Charter School,500 East High Street,Red River,NM,87558,(575)754-6117,PK,08,7,35,http://www.redrivervalleycs.org/,1,0,,,,
district,3500148,Mission Achievement and Success,1718 Yale Blvd Se,Albuquerque,NM,87106,(505)242-3118,PK,12,7,35,http://missionachievementandsuccess.com,2,0,,,,
district,3500150,Aztec,1118 West Aztec Blvd,Aztec,NM,87410,(575)334-9474,PK,12,1,35,http://www.aztecschools.com,7,0,,,,
district,3500151,Albuquerque Aviation Academy,4100 Aerospace Pkwy Bw,Albuquerque,NM,87121,(505)296-7677,06,12,7,35,http://www.samsacademy.com,1,0,,,,
district,3500152,Estancia Valley Classical Academy,110 State Hwy 344,Edgewood,NM,87015,(505)431-3822,KG,12,7,35,http://theevca.com,1,0,,,,
district,3500153,Mccurdy Charter School,515 Calle Arbolera,Espanola,NM,87532,(505)692-6090,KG,12,7,35,http://mcsk12nm.org,1,0,,,,
district,3500156,New America School - Las Cruces,207 S Main St,Las Cruces,NM,88001,(575)527-9085,09,12,7,35,http://lcnas.org/,1,0,,,,
district,3500158,Walatowa Charter High,147 Bear Head Canyon,Jemez Pueblo,NM,87024,(575)834-0448,09,12,7,35,http://walatowahcs.org,1,0,,,,
district,3500160,New Mexico Connections Academy,130 Siringo Road,Santa Fe,NM,87505,(505)428-2130,04,12,7,35,,1,0,,,,
district,3500163,Taos International School,118 Este Es Road,Taos,NM,87571,(575)751-7115,KG,08,7,35,,1,0,,,,
district,3500166,La Academia Dolores Huerta,400 West Bell Ave,Las Cruces,NM,88005,(575)527-5800,06,08,7,35,http://ladh.org,1,0,,,,
district,3500167,Explore Academy,5100 Masthead St Ne,Albuquerque,NM,87109,(505)305-5300,KG,12,7,35,http://www.explore.academy/abq,1,0,,,,
district,3500168,Las Montanas Charter,1405 S. Solano Ave,Las Cruces,NM,88001,(575)636-2100,09,12,7,35,http://www.lasmontanashigh.com,1,0,,,,
district,3500170,Monte Del Sol Charter,4157 Walking Rain Rd,Santa Fe,NM,87507,(505)982-5225,07,12,7,35,http://www.mdscs.org,1,0,,,,
district,3500171,Turquoise Trail Charter School,13a San Marcos Loop,Santa Fe,NM,87508,(505)986-4000,PK,08,7,35,http://www.turquoisetrailcharterschool.org,1,0,,,,
district,3500172,Sandoval Academy of Bilingual Education,4321 Fulcrum Way Ne Suite A,Rio Rancho,NM,87144,(505)771-0555,KG,08,7,35,http://www.nmsabe.org,1,0,,,,
district,3500173,Tierra Encantada Charter School,4601 Mission Bend,Santa Fe,NM,87507,(505)983-3337,07,12,7,35,http://www.gotecs.org,1,0,,,,
district,3500174,Dzit Dit Lool School of Empowerment Action and Perseverance,Shepard Springs Boulevard and Mill Rd,Navajo,NM,87328,(505)777-2053,06,12,7,35,http://www.deapschool.org,1,0,,,,
district,3500176,Roots & Wings Community,35 Old Lama Rd,Questa,NM,87556,(575)586-2076,KG,08,7,35,http://www.rootsandwingscommunityschool.org,1,0,,,,
district,3500177,Six Directions Indigenous School,2055 Nm 602,Gallup,NM,87301,(505)863-1900,06,12,7,35,http://www.sixdirectionsschool.org,1,0,,,,
district,3500178,Altura Preparatory School,8650 Alameda Blvd Bldg 2b,Albuquerque,NM,87122,(505)539-5369,KG,05,7,35,http://alturaprep.org,1,0,,,,
district,3500179,Hozho Academy,515 Park Ave,Gallup,NM,87301,(505)722-4463,PK,11,7,35,http://hozhoacademy.org,1,0,,,,
district,3500180,Belen,520 North Main St,Belen,NM,87002,(505)966-1003,PK,12,1,35,http://www.beleneagles.org,10,0,,,,
district,3500181,Albuquerque Collegiate Charter School,1720 Bridge Blvd Sw Suite #101,Albuquerque,NM,87105,(505)539-5283,KG,06,7,35,http://www.abqcollegiate.org,1,0,,,,
district,3500183,Solare Collegiate Charter School,1623 La Vega Dr Sw,Albuquerque,NM,87105,(505)917-6442,05,08,7,35,http://www.solarecollegiate.org,1,0,,,,
district,3500184,Raices Del Saber Xinachtli Community,2211 North Valley Drive,Las Cruces,NM,88007,(575)571-2177,KG,05,7,35,http://www.raicesdelsaber.org/,1,0,,,,
district,3500185,Aces Technical Charter School,4501 Montgomery Blvd Ne,Albuquerque,NM,87109,(505)506-1186,PK,10,7,35,http://www.acespublicschools.org/,1,0,,,,
district,3500186,Middle College High School Charter - Gallup,705 Gurley Ave,Gallup,NM,87301,(505)772-9945,09,12,7,35,http://www.mchsgallup.com,1,0,,,,
district,3500187,21st Century Public Academy,4300 Cutler Ave. Ne,Albuquerque,NM,87110,(505)254-0280,01,08,7,35,http://21stcenturypa.com,1,0,,,,
district,3500188,Explore Academy Las Cruces,850 N Telshor Blvd,Las Cruces,NM,88011,(575)888-4476,KG,11,7,35,http://www.explore.academy/lcs,1,0,,,,
district,3500189,Thrive Community School,7300 Old Santa Fe Trail,Santa Fe,NM,87505,(505)982-1990,KG,08,7,35,http://www.thriveschoolsf.org,1,0,,,,
district,3500190,Rio Grande Academy of Fine Arts,1401 Old Coors Rd Sw,Albuquerque,NM,87121,(505)681-3536,KG,08,7,35,http://www.riograndeacademyoffinearts.com,1,0,,,,
district,3500210,Bernalillo,224 N Camino Del Pueblo,Bernalillo,NM,87004,(505)867-2317,PK,12,1,35,http://www.bernalillo-schools.org,11,0,,,,
