website,site_title,fax_numbers,found_on,errors
http://wms.wapatosd.org,WAPATO MIDDLE SCHOOL - Home,Not found,,Error fetching http://wms.wapatosd.org/contact: HTTPError; Error fetching http://wms.wapatosd.org/contact-us: HTTPError; Error fetching http://wms.wapatosd.org/contactus: HTTPError; Error fetching http://wms.wapatosd.org/directory: HTTPError
http://wellpinit.org,Home - Wellpinit School District,+1 509 258 4065; +1 509 258 4535; 509-258-4535; 9761586819,http://wellpinit.org; http://wellpinit.org/en-US; http://wellpinit.org/staff,Error fetching http://wellpinit.org/contact: HTTPError; Error fetching http://wellpinit.org/contact-us: HTTPError; Error fetching http://wellpinit.org/contactus: HTTPError; Error fetching http://wellpinit.org/directory: HTTPError; Error fetching http://wellpinit.org/about: HTTPError
http://www.wenatcheeschools.org/wshs,Welcome to WestSide High School | WestSide High School,509.663.7947; 509.664.3005; 509.663.8161; 509.663.3082,http://www.wenatcheeschools.org/wshs; http://www.wenatcheeschools.org/wshs/about; http://www.wenatcheeschools.org/wshs/staff-directory; http://www.wenatcheeschools.org/district-calendars; http://www.wenatcheeschools.org/about/contact; http://www.wenatcheeschools.org/; http://www.wenatcheeschools.org/about/directory,Error fetching http://www.wenatcheeschools.org/contact: HTTPError; Error fetching http://www.wenatcheeschools.org/contact-us: HTTPError; Error fetching http://www.wenatcheeschools.org/contactus: HTTPError; Error fetching http://www.wenatcheeschools.org/directory: HTTPError
http://www.wvsd.org,West Valley School District #363,(509) 924-2150; (509) 922-5295; 9292182931; (509) 344-1064,http://www.wvsd.org; http://www.wvsd.org/; http://www.wvsd.org/apps/pages/index.jsp?uREC_ID=314227&type=d&pREC_ID=752029; http://www.wvsd.org/apps/pages/index.jsp?uREC_ID=314242&type=d&pREC_ID=1056012; https://www.wvsd.org/apps/staff/departmental.jsp?show=TDE; http://www.wvsd.org/apps/pages/index.jsp?uREC_ID=314251&type=d&pREC_ID=2390680; http://www.wvsd.org/apps/pages/index.jsp?uREC_ID=344646&type=d&pREC_ID=2652667,Error fetching http://www.wvsd.org/contact: HTTPError; Error fetching http://www.wvsd.org/contact-us: HTTPError; Error fetching http://www.wvsd.org/contactus: HTTPError; Error fetching http://www.wvsd.org/directory: HTTPError
http://elc.whiteriver.wednet.edu/,White River Early Learning Center,(360) 829-5830; (360) 829-3901,http://elc.whiteriver.wednet.edu/; http://elc.whiteriver.wednet.edu/apps/pages/index.jsp?uREC_ID=1553700&type=d; http://elc.whiteriver.wednet.edu/apps/pages/index.jsp?uREC_ID=1553700&type=d&pREC_ID=1679746; http://elc.whiteriver.wednet.edu/apps/staff/; http://elc.whiteriver.wednet.edu/apps/news/article/2012730?categoryId=14750,Error fetching http://elc.whiteriver.wednet.edu/contact: HTTPError; Error fetching http://elc.whiteriver.wednet.edu/contact-us: HTTPError; Error fetching http://elc.whiteriver.wednet.edu/contactus: HTTPError; Error fetching http://elc.whiteriver.wednet.edu/directory: HTTPError; Error fetching http://elc.whiteriver.wednet.edu/staff: HTTPError; Error fetching http://elc.whiteriver.wednet.edu/about: HTTPError
http://www.psischiefs.org,Homepage - Paschal Sherman Indian School,509.422.7587; 509.422.7539; 509.422.7588; 509.422.7538; 509.422.5692; 509.422.7591; 509.422.7461; 509.422.7586; 1 509-422-7590,http://www.psischiefs.org/contacts,Error fetching http://www.psischiefs.org/contact: HTTPError; Error fetching http://www.psischiefs.org/contact-us: HTTPError; Error fetching http://www.psischiefs.org/contactus: HTTPError; Error fetching http://www.psischiefs.org/directory: HTTPError; Error fetching http://www.psischiefs.org/staff: HTTPError
http://www.quileutetribalschool.org,Home - Quileute Tribal School,Not found,,Error fetching http://www.quileutetribalschool.org/contact: HTTPError; Error fetching http://www.quileutetribalschool.org/contact-us: HTTPError; Error fetching http://www.quileutetribalschool.org/contactus: HTTPError; Error fetching http://www.quileutetribalschool.org/directory: HTTPError; Error fetching http://www.quileutetribalschool.org/staff: HTTPError; Error fetching http://www.quileutetribalschool.org/about: HTTPError
http://www.kelso.wednet.edu/butleracres,Client Challenge,Not found,,
http://www.kelso.wednet.edu/loowit,Client Challenge,Not found,,
http://www.asd.wednet.edu/ahs,Client Challenge,Not found,,
http://www.auburn.wednet.edu/cascade,Home - Cascade Middle School,(253) 931-4995; (253) 833-7580; (253) 931-4900; (253) 931-8006,http://www.auburn.wednet.edu/cascade; https://www.auburn.wednet.edu/our-district/2025-26-school-bell-schedules; https://www.auburn.wednet.edu/district-departments/student-learning/student-learning/career-technical-education-cte; https://www.auburn.wednet.edu/district-departments/student-learning/student-learning/graduation-requirements; http://www.auburn.wednet.edu/contact-us,Error fetching http://www.auburn.wednet.edu/our-school: HTTPError; Error fetching http://www.auburn.wednet.edu/for-families-students/attendance-office: HTTPError; Error fetching http://www.auburn.wednet.edu/for-families-students/attendance-office/attendance: HTTPError; Error fetching http://www.auburn.wednet.edu/contact: HTTPError; Error fetching http://www.auburn.wednet.edu/contactus: HTTPError; Error fetching http://www.auburn.wednet.edu/directory: HTTPError
http://rainierprep.org,Rainier Prep,(206) 494-5979,http://rainierprep.org/contact,Error fetching http://rainierprep.org/contact-us: HTTPError; Error fetching http://rainierprep.org/contactus: HTTPError; Error fetching http://rainierprep.org/directory: HTTPError
http://bsd405.org/wilburton/,,Not found,,Homepage error: HTTPError: 404 Client Error: Not Found for url: https://www.bsd405.org/wilburton/
http://sunnyland.bellinghamschools.org/,Home - Sunnyland Elementary School,360-676-6446; 360-647-6891; 844-310-9560; 360-647-6816; 360-676-6456; 360-676-6520; 360-676-6461; 360-676-6413; 360-676-6443; 360-927-0884; 360-676-6440; 360-647-6820; 360-676-6420,http://sunnyland.bellinghamschools.org/our-school/school-directory; http://sunnyland.bellinghamschools.org/directory,Error fetching http://sunnyland.bellinghamschools.org/our-school/about-our-school: TooManyRedirects; Error fetching http://sunnyland.bellinghamschools.org/contact: HTTPError; Error fetching http://sunnyland.bellinghamschools.org/contact-us: HTTPError; Error fetching http://sunnyland.bellinghamschools.org/contactus: HTTPError; Error fetching http://sunnyland.bellinghamschools.org/about: HTTPError
http://fpp.bellinghamschools.org/,Home - Bellingham Family Partnership Program,Not found,,Error fetching http://fpp.bellinghamschools.org/contact: HTTPError; Error fetching http://fpp.bellinghamschools.org/contact-us: HTTPError; Error fetching http://fpp.bellinghamschools.org/contactus: HTTPError; Error fetching http://fpp.bellinghamschools.org/about: HTTPError
http://ke.bethelsd.org,,Not found,,"Homepage error: ConnectionError: HTTPConnectionPool(host='ke.bethelsd.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002032F6B2110>: Failed to resolve 'ke.bethelsd.org' ([Errno 11001] getaddrinfo failed)""))"
http://pv.bethelsd.org,,Not found,,Homepage error: HTTPError: 409 Client Error: Conflict for url: http://pv.bethelsd.org/
http://www.blainesd.org/o/blaine-middle-school,Client Challenge,Not found,,
http://WWW.Cascade.wednet.edu,,Not found,,"Homepage error: ConnectTimeout: HTTPConnectionPool(host='www.cascade.wednet.edu', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002032FED2B10>, 'Connection to www.cascade.wednet.edu timed out. (connect timeout=20)'))"
http://www.cashmere.wednet.edu/Domain/9,,Not found,,Homepage error: HTTPError: 404 Client Error: Not Found for url: https://www.cashmere.wednet.edu/Domain/9
http://clarkston.schoolwires.net/lms/site/default.asp,,Not found,,"Homepage error: ConnectionError: HTTPConnectionPool(host='clarkston.schoolwires.net', port=80): Max retries exceeded with url: /lms/site/default.asp (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002032F6B3C90>: Failed to resolve 'clarkston.schoolwires.net' ([Errno 11001] getaddrinfo failed)""))"
http://colsd.org,Client Challenge,Not found,,
http://www.cusick.wednet.edu,Home - Cusick School District 59,Not found,,Error fetching http://www.cusick.wednet.edu/contact: HTTPError; Error fetching http://www.cusick.wednet.edu/contact-us: HTTPError; Error fetching http://www.cusick.wednet.edu/contactus: HTTPError; Error fetching http://www.cusick.wednet.edu/directory: HTTPError
http://www.everettsd.org/everetthigh,Everett High School / Homepage,425-385-4400; 425-385-4402; 425-385-4000; 425-385-5300; 425-385-4491; 425-385-4407; 425-385-4419; 425-385-4425; 425-385-4438; 425-385-6207; 425-385-4415; 425-385-4488; 425-385-4558; 425-505-3470; 425-385-4429; 425-385-4426; 425-385-4421; 425-385-4460,http://www.everettsd.org/everetthigh; https://www.everettsd.org/Domain/4; http://www.everettsd.org/domain/362; http://www.everettsd.org/site/Default.aspx?PageType=1&SiteID=9&ChannelID=361&DirectoryType=6; http://www.everettsd.org/; https://www.everettsd.org/site/Default.aspx?PageID=12&DomainID=9#calendar9/20260216/event/300159; https://www.everettsd.org/site/Default.aspx?PageID=12&DomainID=9#calendar9/20260217/event/300159,Error fetching http://www.everettsd.org/contact: HTTPError; Error fetching http://www.everettsd.org/contact-us: HTTPError; Error fetching http://www.everettsd.org/contactus: HTTPError; Error fetching http://www.everettsd.org/directory: HTTPError
http://www.everettsd.org/jacksonhs,Henry M. Jackson High School / Homepage,425-385-7000; 425-385-7077; 425-385-4000; 425-385-7001; 425-385-7009; 425-385-7165; 425-385-7124; 425-385-4400; 425-385-7023; 425-385-7028; 425-385-7007; 425-385-6146; 425-385-5867; 425-385-7005; 425-385-7025; 425-385-7056; 425-385-7078; 425-385-7034; 425-385-7158; 425-385-7197; 425-385-7061; 425-385-7017; 425-385-7110; 425-385-7018; 425-385-7013; 425-385-7115; 425-385-7020; 425-385-7008; 425-385-7012; 425-385-7113; 425-385-7003; 425-385-7102,http://www.everettsd.org/jacksonhs; https://www.everettsd.org/Domain/4; http://www.everettsd.org/domain/204; http://www.everettsd.org/site/Default.aspx?PageType=1&SiteID=10&ChannelID=203&DirectoryType=6; http://www.everettsd.org/domain/46; http://www.everettsd.org/; https://www.everettsd.org/site/Default.aspx?PageID=14&DomainID=10#calendar10/20260216/event/300159,Error fetching http://www.everettsd.org/contact: HTTPError; Error fetching http://www.everettsd.org/contact-us: HTTPError; Error fetching http://www.everettsd.org/contactus: HTTPError; Error fetching http://www.everettsd.org/directory: HTTPError
http://www.everettsd.org/sequoia,Sequoia High School / Homepage,425-385-5100; 425-385-5102; 425-385-5105; 425-385-4000; 425-385-5117; 425-385-7500; 425-385-5123; 425-385-5137; 425-385-5151; 425-385-5130; 425-385-5144; 425-385-4200; 425-385-5112; 425-385-5103; 425-385-5121; 425-385-5108; 425-385-5142; 425-385-5147; 425-385-5156; 425-385-5177; 425-385-5171; 425-385-5124; 425-385-5158; 425-385-5141,http://www.everettsd.org/sequoia; https://www.everettsd.org/Domain/4; https://www.everettsd.org/Page/39234; http://www.everettsd.org/domain/228; http://www.everettsd.org/site/Default.aspx?PageType=1&SiteID=11&ChannelID=364&DirectoryType=6; http://www.everettsd.org/; https://www.everettsd.org/site/Default.aspx?PageID=16&DomainID=11#calendar11/20260216/event/300159,Error fetching http://www.everettsd.org/contact: HTTPError; Error fetching http://www.everettsd.org/contact-us: HTTPError; Error fetching http://www.everettsd.org/contactus: HTTPError; Error fetching http://www.everettsd.org/directory: HTTPError
http://www.everettsd.org,Everett Public Schools / Homepage,425-385-4000; 425-385-4050; 425-385-4085,http://www.everettsd.org; https://www.everettsd.org/Domain/4; http://www.everettsd.org/domain/4327; http://www.everettsd.org/domain/2101; http://www.everettsd.org/domain/1446; http://www.everettsd.org/domain/1444; http://www.everettsd.org/Page/11297,Error fetching http://www.everettsd.org/contact: HTTPError; Error fetching http://www.everettsd.org/contact-us: HTTPError; Error fetching http://www.everettsd.org/contactus: HTTPError; Error fetching http://www.everettsd.org/directory: HTTPError
http://www.everettsd.org/tambarkcreek,Tambark Creek Elementary / Homepage,425-302-9200; 425-302-9202; 425-302-9205; 425-385-4000; 425-302-9201; 425-385-6300,http://www.everettsd.org/tambarkcreek; https://www.everettsd.org/Domain/4; http://www.everettsd.org/domain/3604; https://www.everettsd.org/site/Default.aspx?PageType=1&SiteID=3593&ChannelID=3615&DirectoryType=6; http://www.everettsd.org/domain/3895; http://www.everettsd.org/site/Default.aspx?PageType=1&SiteID=3593&ChannelID=3615&DirectoryType=6; http://www.everettsd.org/,Error fetching http://www.everettsd.org/contact: HTTPError; Error fetching http://www.everettsd.org/contact-us: HTTPError; Error fetching http://www.everettsd.org/contactus: HTTPError; Error fetching http://www.everettsd.org/directory: HTTPError
http://www.ferndalesd.org,Home - Ferndale School District,360-383-9200; 360-383-9201; 360-383-9207; 5307301050; 360.383.9276; 360.383.9354; 360.383.9538; 360.383.2323; 360.383.9729; 360.383.9746; 360.383.9533; 360.383.9309; 360.383.9317; 360.383.2338; 360.383.9743; 360.383.9873; 360.383.8346; 360.383.9323; 360.383.9279; 360.383.9952; 360.383.9620; 360.383.9700; 360.305.1714; 360.383.9630; 360.383.9734; 360.383.9509; 360.383.9897; 360.383.9385; 360.383.9434; 360.383.9486; 360.383.9614; 360.383.9527; 360.383.9610; 360.383.9344; 360.383.2300; 360.383.9295; 360.383.9508; 360.383.9735; 360.383.9617; 360.383.9285; 360.383.9514; 360.383.9885; 360.383.9386; 360.383.9259; 360.383.9496; 360.383.9432; 360.383.9622; 360.383.9419; 360.383.9423; 360.383.9704; 360.383.2329; 360.410.1537; 360.383.9510; 360.383.9345; 360.383.9219; 360.383.9250; 360.383.9539; 360.383.9518; 360.383.9296; 360.383.9298; 360.383.9227; 360.383.9395; 360.383.9890; 360-383-9289; 360-383-9152; 360- 383-9974; 360.594.1445; 360.933.0644; 360.384.1422; 360.746.4092; 360.384.3647; 360.592.3041; 360.384.3861; 360.471.8474; 360.318.4196; 360-312-8410; 360.384.3302; 360.384.2260; 360.366.5700; 360.734.8396; 360-703-8303,http://www.ferndalesd.org; http://www.ferndalesd.org/school-board; http://www.ferndalesd.org/school-board/board-director-map; http://www.ferndalesd.org/school-board/district-policies-and-procedures; http://www.ferndalesd.org/about/calendar; http://www.ferndalesd.org/staff-directory; http://www.ferndalesd.org/about/mountain-view-school,Error fetching http://www.ferndalesd.org/contact: HTTPError; Error fetching http://www.ferndalesd.org/contact-us: HTTPError; Error fetching http://www.ferndalesd.org/contactus: HTTPError; Error fetching http://www.ferndalesd.org/directory: HTTPError
